Time,Voltage,Current,Temperature,SOC
3009.0,3.58307041685232,5.20424634281415,27.08001,0.558682929685879
3009.1,3.56676399356827,5.82208202997066,27.08001,0.558653606684173
3009.2,3.56618167681981,5.83163494944511,27.08001,0.558620802525789
3009.3,3.56595194598982,5.83314184852098,27.08001,0.558587944542076
3009.4,3.56576130567009,5.83367645591664,27.0824425857086,0.558555078067834
3009.5,3.56557067457325,5.83411918726449,27.08307,0.558522208581379
3009.6,3.56538002915217,5.83441785690415,27.08307,0.558489336600383
3009.7,3.56518938751335,5.83470100404766,27.08307,0.558456462936551
3009.8,3.56499874846455,5.83501124148821,27.0806374305085,0.558423587677344
3009.9,3.56495965922524,5.83526247842666,27.08001,0.558390710670123
3010.0,3.56465655885652,5.83542530949322,27.08001,0.558357832247324
3010.1,3.54740988934303,6.48675121093611,27.08001,0.558324952907063
3010.2,3.54673645372108,6.49968857599673,27.0824424635671,0.558288403711599
3010.3,3.5465067117776,6.50190405282819,27.08307,0.558251781621358
3010.4,3.54631607848182,6.50264686163896,27.08307,0.558215147048151
3010.5,3.54612543444584,6.50313300854744,27.08307,0.558178508289633
3010.6,3.54593479168241,6.5034927304181,27.08307,0.558141866791952
3010.7,3.54559261480126,6.50390538629102,27.08307,0.558105223267439
3010.8,3.54551442472038,6.50424523068745,27.08307,0.558068577417844
3010.9,3.54536287755088,6.50453950239404,27.08307,0.558031929653416
3011.0,3.54517224145089,6.50485687350614,27.0806375364328,0.557995280230932
3011.1,3.5267796815764,7.19472755167583,27.08001,0.55795862902024
3011.2,3.52584429244082,7.21115101679368,27.08001,0.557918090776203
3011.3,3.52553636677272,7.21403299924998,27.08001,0.557877459995176
3011.4,3.52534573466528,7.21493923115505,27.0824423539823,0.557836812975798
3011.5,3.52500354899964,7.21558385970436,27.08307,0.557796160850312
3011.6,3.52477381828441,7.21617954926996,27.08307,0.557755505092707
3011.7,3.52458318094639,7.21662254559977,27.08307,0.557714845978727
3011.8,3.52439253331026,7.21705009223162,27.08307,0.557674184368711
3011.9,3.52420189066072,7.21744731333105,27.0854945119967,0.55763352034971
3012.0,3.52385970499581,7.21799303987683,27.08612,0.557592854092592
3012.1,3.56626760061486,5.59184829806438,27.08612,0.557552184760612
3012.2,3.56701760100619,5.57406616462568,27.08612,0.557520677839843
3012.3,3.56720823866987,5.57174204516643,27.088552473767,0.557489271111397
3012.4,3.56724733387287,5.57129755237639,27.08918,0.557457877478057
3012.5,3.56724733387287,5.57119185468361,27.08918,0.557426486349184
3012.6,3.56724733387287,5.57115736476878,27.08918,0.557395095815858
3012.7,3.56724733387287,5.57118765692852,27.08918,0.557363705476863
3012.8,3.56724733387287,5.57118257944025,27.08918,0.557332314967189
3012.9,3.56724733387287,5.57115736455358,27.08918,0.557300924486124
3013.0,3.56724733387287,5.57117333181568,27.08918,0.557269534147131
3013.1,3.59574566165167,4.48099099550959,27.0915790448957,0.557238143718171
3013.2,3.59633697466147,4.47020781177598,27.09224,0.557212895853648
3013.3,3.59656672475095,4.46860812779034,27.09224,0.557187708746302
3013.4,3.59660582518414,4.46826750140437,27.09224,0.557162530652276
3013.5,3.59675736393012,4.46819571357714,27.09224,0.557137354477487
3013.6,3.59679646473811,4.46798748552402,27.09224,0.557112178707183
3013.7,3.59694800462469,4.46786395002225,27.09224,0.557087004110127
3013.8,3.59698710429208,4.46778808984156,27.09224,0.557061830209124
3013.9,3.59698710429208,4.4677087303704,27.094656435722,0.557036656735551
3014.0,3.59698710429208,4.46771359077968,27.09528,0.557011483709123
3014.1,3.61435729344865,3.39186472272624,27.09528,0.55698631065531
3014.2,3.61238495470162,3.37139405007856,27.09528,0.5569671994049
3014.3,3.61292263410604,3.36202077888616,27.09528,0.55694820349522
3014.4,3.6130008268255,3.36039857511321,27.09528,0.556929260398652
3014.5,3.61315236597869,3.36003631315201,27.09528,0.55691032644229
3014.6,3.61334300853111,3.35989149546719,27.09528,0.55689139452707
3014.7,3.6135336415509,3.35975803478027,27.0928635640217,0.556872463427817
3014.8,3.6137242847061,3.35961552519055,27.09224,0.55685353308054
3014.9,3.61376338504138,3.35949984499512,27.09224,0.556834603536224
3015.0,3.61391492476522,3.35940591620012,27.09224,0.556815674643701
3015.1,3.64806082543424,2.23362440434857,27.09224,0.556796746280414
3015.2,3.64876286696077,2.22750926803912,27.09224,0.5567841610629
3015.3,3.64899224897246,2.22662515719619,27.09224,0.55677161030074
3015.4,3.64918315323425,2.22625883256784,27.09224,0.556759064520049
3015.5,3.64952542139628,2.22613336496981,27.09224,0.55674652080339
3015.6,3.6496036211876,2.22603251284849,27.09224,0.556733977793671
3015.7,3.64975515731016,2.22589556209773,27.09224,0.556721435352196
3015.8,3.64994580261639,2.22576555090384,27.09224,0.556708893682363
3015.9,3.65013643402299,2.22566077099269,27.09224,0.556696352745069
3016.0,3.65032707905199,2.22554717970971,27.09224,0.556683812398151
3016.1,3.65189129583523,2.18460299119703,27.09224,0.556671272691256
3016.2,3.65204283619457,2.18409568756571,27.09224,0.55665896368184
3016.3,3.65223347781765,2.18396750927198,27.0898075570918,0.556646657530794
3016.4,3.65227257494317,2.18387724412514,27.08918,0.556634352101961
3016.5,3.65242411825159,2.18378007858341,27.08918,0.556622047181722
3016.6,3.65261475832683,2.1837095275115,27.08918,0.556609742808955
3016.7,3.6526538540511,2.18362485726018,27.08918,0.556597438833704
3016.8,3.65280539017365,2.183606354587,27.08918,0.556585135335523
3016.9,3.65284449360507,2.18354179852866,27.08918,0.556572831941594
3017.0,3.65299603730445,2.18341038527526,27.08918,0.556560528911401
3017.1,3.67059999992885,1.60551865045209,27.0915794445925,0.556548226621649
3017.2,3.67091615615947,1.60237228178648,27.09224,0.556539180426864
3017.3,3.67110679607215,1.60191402522267,27.09224,0.556530151960097
3017.4,3.6712974353816,1.60183878735231,27.09224,0.556521126075348
3017.5,3.67148807581556,1.60177540926485,27.09224,0.556512100614522
3017.6,3.67167871613531,1.60167455709866,27.09224,0.556503075510796
3017.7,3.67186935430414,1.60158780288746,27.09224,0.556494050975316
3017.8,3.671908449002,1.60151378558337,27.09224,0.556485026928647
3017.9,3.67205999434716,1.601463111006,27.09224,0.556476003299023
3018.0,3.67225063378692,1.60139649248798,27.09224,0.556466979954922
3018.1,3.67392569901428,1.55322499101288,27.09224,0.556457956986179
3018.2,3.67400548409566,1.55206872754371,27.09224,0.55644920543676
3018.3,3.67415703033691,1.55187250608276,27.09224,0.556440460402234
3018.4,3.67434766901089,1.55179229338152,27.09224,0.556431716473307
3018.5,3.6743867632036,1.55178522660253,27.09224,0.556422972996332
3018.6,3.67453830577852,1.55171536347701,27.09224,0.556414229559175
3018.7,3.67472894063987,1.55165382406723,27.0898076300631,0.556405486515658
3018.8,3.67476804231154,1.55162120031435,27.08918,0.556396743818881
3018.9,3.67491958892764,1.55159412927891,27.08918,0.55638800130592
3019.0,3.67511022937769,1.55153837634539,27.08918,0.556379258945489
3019.1,3.67667443785123,1.50423633104176,27.0939630321274,0.556370516899194
3019.2,3.67682598516882,1.50307402416088,27.09528,0.556362041373326
3019.3,3.67701662708439,1.50292201998602,27.09528,0.556353572396404
3019.4,3.67705571695917,1.50284067324169,27.09528,0.55634510427594
3019.5,3.67705571695917,1.50279531140176,27.0977124991499,0.556336636613819
3019.6,3.67720723089397,1.50280941910483,27.09834,0.556328169207286
3019.7,3.67739789643365,1.50272173866334,27.09834,0.556319701721265
3019.8,3.67743699606711,1.50263315499192,27.09834,0.556311234729273
3019.9,3.67743699606711,1.50263083572575,27.1007725509255,0.556302768236401
3020.0,3.67758854410052,1.50263453082486,27.1014,0.556294301756596
3020.1,3.64737495233749,2.50830447929916,27.1014,0.556285835255972
3020.2,3.64697387122291,2.51493205430721,27.1014,0.556271702370693
3020.3,3.64693466743203,2.51567998719422,27.1014,0.556257532142756
3020.4,3.64693466743203,2.51582413126437,27.1014,0.556243357700637
3020.5,3.64678311724767,2.51585316308267,27.1014,0.556229182446348
3020.6,3.64674402787806,2.51587652973246,27.1014,0.556215007028481
3020.7,3.64674402787806,2.51591079431688,27.1014,0.556200831478955
3020.8,3.64674402787806,2.51591820173159,27.1014,0.556186655736368
3020.9,3.64674402787806,2.51593252715126,27.1014,0.556172479952045
3021.0,3.64674402787806,2.51595774222354,27.1014,0.556158304087006
3021.1,3.66355140492141,1.96046352379156,27.1014,0.556144128079894
3021.2,3.66371094818132,1.95693222250106,27.1014,0.556133081970339
3021.3,3.66386249999549,1.95651046942367,27.1014,0.556122055757681
3021.4,3.664053131874,1.95640972384582,27.1014,0.556111031921365
3021.5,3.66409222728926,1.95637884954513,27.1014,0.556100008652693
3021.6,3.66409222728926,1.95632495256786,27.1014,0.556088985557981
3021.7,3.66424377429629,1.95627612679014,27.1014,0.556077962766948
